0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
41.2158203125,68.744873046875,93.253173828125,116.826904296875,140.855712890625,162.3955078125,186.46533203125,208.7080078125,229.67724609375,234.453369140625,250.4521484375,273.308349609375,294.431396484375,315.387451171875,335.4814453125,355.832763671875,377.93701171875,398.256103515625,417.857666015625,431.868408203125,453.83251953125,470.75830078125,491.01708984375,508.39013671875,530.728515625,539.650390625,562.488037109375,586.15966796875,609.08251953125,633.2490234375,653.30126953125,663.37109375,685.29541015625,707.01904296875,730.917724609375,751.6904296875,760.566650390625,771.31591796875,776.306396484375,792.151611328125,811.512451171875,831.316650390625,853.957763671875,876.292724609375,888.740234375,912.641357421875,932.281494140625,954.1318359375,976.552001953125,999.79345703125,1023.564453125,1034.158203125,1057.971923828125,1072.35986328125,1094.6181640625,1110.962646484375,1127.750244140625,1140.8603515625,1164.317626953125,1183.07373046875,1205.46923828125,1225.31298828125,1245.49365234375,1254.6494140625,1275.80712890625,1299.62255859375,1320.315185546875,1335.8779296875,1345.490478515625,1365.853515625,1387.27880859375,1407.52880859375,1428.51708984375,1452.301513671875,1475.081298828125,1495.787841796875,1517.138427734375,1532.6552734375,1554.722900390625,1577.999755859375,1602.0654296875,1626.278564453125,1638.729248046875,1657.129638671875,1672.776123046875,1692.63671875,1712.896484375,1729.34814453125,1746.507568359375,1768.676513671875,1768.99365234375,1781.28125,1797.11865234375,1817.480224609375,1840.515869140625,1864.5615234375,1881.047119140625,1894.30078125,1908.014892578125,1931.639404296875
