0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
778.29736328125,664.852294921875,621.34375,540.171142578125,525.04638671875,489.83154296875,426.733154296875,409.115478515625,401.223876953125,369.123779296875,335.49365234375,288.2275390625,233.7421875,228.30859375,213.3935546875,48.516357421875,767.816650390625,748.404541015625,741.396240234375,588.74658203125,573.02783203125,527.37939453125,485.78662109375,456.012451171875,431.461669921875,394.06005859375,319.3349609375,301.885498046875,174.06005859375,147.55615234375,141.999755859375,47.93115234375,684.763671875,607.783447265625,595.66259765625,514.510986328125,486.218994140625,348.45166015625,321.0751953125,280.12353515625,227.03564453125,225.907958984375,154.948486328125,150.06396484375,138.8515625,85.207275390625,78.135986328125,55.324951171875,706.427001953125,568.31689453125,491.55224609375,490.100830078125,464.927490234375,453.9091796875,450.324951171875,439.95556640625,414.549560546875,367.88916015625,313.823974609375,225.04296875,175.795166015625,105.739990234375,75.9140625,56.791015625,836.56103515625,769.643310546875,719.51416015625,712.05078125,692.654541015625,607.516845703125,449.678466796875,407.56201171875,342.177001953125,335.07568359375,235.154052734375,170.43212890625,149.904541015625,72.573486328125,65.836669921875,53.748291015625,757.02685546875,686.627197265625,653.368408203125,647.464111328125,621.80908203125,584.148681640625,581.55224609375,559.203857421875,430.797607421875,313.543701171875,162.444091796875,152.278564453125,146.272216796875,91.28759765625,58.510498046875,56.3359375,188.063232421875,176.132568359375,102.92041015625,55.716796875
