0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
40.000244140625,38.960205078125,64.6865234375,62.561279296875,83.71484375,81.2763671875,84.01416015625,81.374267578125,105.446533203125,103.40625,127.896240234375,119.470458984375,132.85546875,130.81982421875,154.165771484375,151.1064453125,174.17822265625,171.40087890625,190.626708984375,188.86474609375,213.42822265625,205.904541015625,225.7138671875,223.654052734375,240.03271484375,238.391845703125,255.54736328125,255.047119140625,278.07861328125,270.046875,282.046630859375,278.474853515625,302.769775390625,302.335693359375,326.543212890625,323.667236328125,343.834716796875,342.90966796875,357.1572265625,351.9267578125,376.36669921875,374.6982421875,398.929931640625,394.35986328125,415.6923828125,415.494140625,437.938720703125,424.70361328125,444.275146484375,442.635009765625,464.043212890625,460.102783203125,471.592529296875,470.58251953125,491.568603515625,483.928955078125,507.159423828125,504.635986328125,527.969482421875,526.42138671875,547.592529296875,547.314453125,567.433837890625,563.0087890625,577.9970703125,573.57421875,577.747802734375,538.145751953125,560.65966796875,559.2177734375,580.983642578125,578.101318359375,600.126953125,597.0703125,617.947998046875,612.7890625,636.620361328125,635.069580078125,659.27880859375,651.91162109375,671.655029296875,663.4970703125,687.515869140625,686.69873046875,708.06396484375,706.6298828125,727.84765625,726.06640625,749.420166015625,745.52392578125,765.934814453125,755.655029296875,770.76220703125,765.748046875,783.6826171875,783.413330078125,800.800537109375,798.468017578125,820.1044921875,812.66162109375
