0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
44.8037109375,42.81787109375,42.314453125,33.7294921875,73.482666015625,67.584228515625,45.42724609375,37.658935546875,60.613037109375,59.62255859375,58.7294921875,54.66748046875,82.893310546875,80.912109375,69.856689453125,65.821044921875,96.05908203125,93.892822265625,78.353271484375,72.009033203125,96.51318359375,79.497314453125,78.9140625,70.1513671875,90.33203125,89.40966796875,88.73388671875,82.292236328125,96.210205078125,79.449462890625,78.191650390625,74.852294921875,96.902587890625,87.140625,84.17041015625,67.638671875,91.179931640625,82.83544921875,82.295654296875,81.01708984375,105.35205078125,96.9296875,92.248046875,85.765380859375,96.593017578125,87.7255859375,77.348388671875,64.7626953125,88.2685546875,82.851806640625,69.267333984375,57.98681640625,82.164794921875,67.382568359375,58.588623046875,41.044189453125,57.762451171875,49.33935546875,40.236328125,35.943603515625,59.163818359375,57.109619140625,56.540771484375,46.089111328125,69.52880859375,51.94970703125,51.72265625,48.895263671875,73.030029296875,67.138671875,66.66015625,64.1962890625,81.768310546875,70.90087890625,67.78955078125,64.721435546875,81.642333984375,78.38037109375,76.474365234375,75.63671875,93.27685546875,87.85400390625,70.063720703125,69.441162109375,92.599609375,89.70263671875,76.28564453125,70.345703125,90.744384765625,89.3896484375,89.091552734375,87.80615234375,106.291015625,103.23486328125,90.970703125,90.226318359375,113.92138671875,95.615966796875,94.665771484375,91.761474609375
